id,set
786963,train
786964,train
786965,train
786966,train
786969,train
786972,train
786980,train
786984,train
786985,train
786996,train
786997,train
786999,train
787005,train
787008,train
787009,train
787010,train
787011,train
787012,train
787016,train
787018,train
787025,train
787026,train
787030,train
787032,train
787034,train
787039,train
787041,train
787043,train
787044,train
787050,train
787052,train
787060,train
787062,train
787071,train
787073,train
787076,train
787077,train
787078,train
787085,train
787086,train
787090,train
787093,train
787100,train
787108,train
787115,train
787129,train
787131,train
787136,train
787140,train
787147,train
787150,train
787156,train
787157,train
787158,train
787171,train
787178,train
787185,train
787189,train
787200,train
787210,train
787215,train
787222,train
787223,train
787226,train
787227,train
787231,train
78723,train
787240,train
787246,train
787250,train
787253,train
787256,train
787259,train
787262,train
787264,train
787265,train
787266,train
787267,train
787272,train
787273,train
787274,train
787278,train
787280,train
787282,train
787284,train
787286,train
787287,train
787292,train
787293,train
787299,train
787300,train
787301,train
787305,train
787306,train
787307,train
787308,train
787310,train
787313,train
787314,train
787317,train
787319,train
787320,train
787323,train
787328,train
787335,train
787340,train
787344,train
787345,train
787349,train
787350,train
787356,train
787357,train
787358,train
787359,train
787363,train
787371,train
787373,train
787376,train
787382,train
787386,train
787390,train
787391,train
787395,train
787401,train
787406,train
787410,train
787411,train
787416,train
787417,train
787420,train
787426,train
787428,train
787429,train
787432,train
787434,train
787436,train
787447,train
787448,train
787467,train
787468,train
787470,train
787474,train
787479,train
787480,train
787486,train
787487,train
787488,train
787501,train
787503,train
787505,train
787514,train
787529,train
787532,train
787534,train
787545,train
787556,train
787564,train
787565,train
787568,train
787573,train
787578,train
787582,train
787583,train
787585,train
787586,train
787595,train
787600,train
787602,train
787603,train
787606,train
78760,train
787611,train
787615,train
787619,train
787623,train
787624,train
787628,train
787636,train
787637,train
787639,train
787640,train
787647,train
787651,train
787652,train
787655,train
787656,train
787659,train
787661,train
787663,train
787664,train
787665,train
787666,train
787673,train
787677,train
787679,train
787681,train
787692,train
787695,train
787696,train
787697,train
787700,train
787702,train
787704,train
787707,train
787708,train
787720,train
787722,train
787723,train
787724,train
787727,train
787729,train
787739,train
787740,train
787743,train
787749,train
787752,train
787757,train
787765,train
787767,train
787769,train
787770,train
787771,train
787774,train
787779,train
787788,train
787793,train
787795,train
787800,train
787806,train
787807,train
787809,train
787814,train
787816,train
787817,train
787834,train
787835,train
787840,train
787847,train
787850,train
787852,train
787861,train
787864,train
787871,train
787881,train
787882,train
787894,train
787897,train
787906,train
787917,train
787918,train
787926,train
787927,train
787929,train
787940,train
787941,train
787944,train
787946,train
787952,train
787953,train
787955,train
787956,train
787958,train
787960,train
787966,train
787970,train
787971,train
787972,train
787974,train
787981,train
787983,train
787986,train
787987,train
787992,train
787998,train
788000,train
788001,train
788003,train
788007,train
788010,train
788023,train
788024,train
788025,train
788028,train
788030,train
788032,train
788035,train
788036,train
788040,train
788043,train
788048,train
788049,train
788054,train
788055,train
788056,train
788059,train
788061,train
788066,train
788067,train
788070,train
788072,train
788073,train
788077,train
788079,train
788082,train
788094,train
788103,train
788107,train
788110,train
788115,train
788120,train
788121,train
788122,train
788123,train
788133,train
788135,train
788136,train
78813,train
788142,train
788143,train
788146,train
788147,train
788148,train
788157,train
788162,train
788169,train
788171,train
788175,train
788183,train
788202,train
788205,train
788212,train
788230,train
788236,train
788251,train
788255,train
788257,train
788270,train
788272,train
788273,train
788274,train
788275,train
788276,train
788279,train
788281,train
788285,train
788290,train
788295,train
788302,train
788306,train
788307,train
788316,train
788322,train
788331,train
788332,train
788337,train
788344,train
788347,train
788351,train
788355,train
788360,train
788371,train
788373,train
788374,train
788375,train
788376,train
788378,train
788380,train
788390,train
788391,train
788392,train
788397,train
788398,train
788409,train
788416,train
788419,train
788423,train
788425,train
788433,train
788445,train
788447,train
788450,train
788453,train
788454,train
788459,train
788460,train
788461,train
788463,train
788474,train
788476,train
788478,train
788479,train
788482,train
788484,train
788500,train
788504,train
788505,train
788513,train
788538,train
788550,train
788554,train
788557,train
788558,train
788561,train
788567,train
788568,train
788579,train
788581,train
788582,train
788585,train
788586,train
788589,train
788592,train
788594,train
788602,train
788603,train
788617,train
788619,train
788623,train
788633,train
788636,train
788640,train
788642,train
788644,train
788647,train
788651,train
788652,train
788655,train
788656,train
788662,train
788663,train
788666,train
788671,train
788677,train
788679,train
788680,train
788688,train
788696,train
788701,train
788702,train
788703,train
788723,train
788726,train
788728,train
788738,train
788740,train
788741,train
788761,train
788768,train
788775,train
788787,train
78878,train
788793,train
788794,train
788795,train
788796,train
788802,train
788804,train
788818,train
788824,train
788826,train
788831,train
788832,train
788843,train
788848,train
788851,train
788854,train
788856,train
788863,train
788871,train
788875,train
788878,train
788881,train
788884,train
788890,train
788898,train
788901,train
788902,train
788913,train
788922,train
788923,train
788924,train
788933,train
788937,train
788938,train
788941,train
788948,train
788959,train
788965,train
788969,train
788975,train
788980,train
788991,train
788992,train
788999,train
789000,train
789002,train
789006,train
789013,train
789016,train
789020,train
789023,train
789026,train
789035,train
789038,train
789048,train
789050,train
789051,train
789052,train
789061,train
789065,train
789068,train
789070,train
789075,train
789077,train
789079,train
789088,train
789098,train
789115,train
789120,train
789143,train
789166,train
789176,train
789190,train
789197,train
789203,train
789205,train
789208,train
789212,train
789221,train
789223,train
789228,train
789231,train
789233,train
789234,train
789238,train
78923,train
789240,train
789248,train
789249,train
78924,train
789250,train
789251,train
789255,train
789256,train
789258,train
789259,train
789261,train
789262,train
789264,train
789269,train
789270,train
789272,train
789273,train
789274,train
789284,train
789286,train
789288,train
789289,train
789291,train
789293,train
789304,train
789306,train
789308,train
789310,train
789313,train
789316,train
789325,train
789349,train
789351,train
789371,train
789375,train
789376,train
789377,train
789384,train
789385,train
789387,train
789388,train
789393,train
789394,train
789396,train
789397,train
789399,train
789408,train
78940,train
789410,train
789416,train
789432,train
789433,train
789434,train
789441,train
789447,train
789450,train
789451,train
789454,train
789455,train
78945,train
789467,train
789468,train
789475,train
789476,train
789479,train
789488,train
789495,train
789497,train
789512,train
789522,train
789534,train
789540,train
789541,train
789544,train
789548,train
789549,train
789553,train
789554,train
789559,train
789565,train
789569,train
789571,train
789574,train
789575,train
789577,train
789585,train
789586,train
789588,train
789590,train
789591,train
789593,train
789594,train
789595,train
789599,train
789604,train
789606,train
789608,train
789616,train
789619,train
789620,train
789626,train
789627,train
789629,train
789630,train
789638,train
789639,train
789642,train
789643,train
789649,train
789651,train
789653,train
789654,train
789655,train
789660,train
789662,train
789675,train
789676,train
789681,train
789686,train
789692,train
789698,train
789700,train
789701,train
789711,train
789714,train
789716,train
789720,train
789722,train
789725,train
789726,train
789729,train
